TIME,VALUE,DURATION,LABEL
0.000000000,1,43.800000000,A
43.800000000,2,8.600000000,B
52.400000000,3,7.200000000,C
59.600000000,4,4.600000000,D
64.200000000,3,8.000000000,C
72.200000000,2,8.800000000,B
81.000000000,3,6.000000000,C
87.000000000,5,5.000000000,E
92.000000000,6,5.400000000,F
97.400000000,3,4.000000000,C
101.400000000,4,4.800000000,D
106.200000000,6,6.800000000,F
113.000000000,5,7.600000000,E
120.600000000,6,5.400000000,F
126.000000000,3,4.200000000,C
130.200000000,4,4.600000000,D
134.800000000,6,7.000000000,F
141.800000000,1,31.000000000,A
172.800000000,7,6.000000000,G
178.800000000,8,22.600000000,H
201.400000000,7,5.800000000,G
207.200000000,8,26.800000000,H
234.000000000,6,7.400000000,F
241.400000000,4,8.400000000,D
249.800000000,6,6.000000000,F
255.800000000,8,12.800000000,H
