TIME,VALUE,DURATION,LABEL
0.000000000,1,11.200000000,A
11.200000000,2,21.400000000,B
32.600000000,3,12.800000000,C
45.400000000,4,18.600000000,D
64.000000000,5,5.400000000,E
69.400000000,6,15.200000000,F
84.600000000,5,8.400000000,E
93.000000000,4,16.200000000,D
109.200000000,5,7.400000000,E
116.600000000,7,17.200000000,G
133.800000000,5,6.200000000,E
140.000000000,7,16.800000000,G
156.800000000,5,10.600000000,E
167.400000000,8,10.400000000,H
177.800000000,3,9.000000000,C
186.800000000,8,16.600000000,H
203.400000000,3,6.800000000,C
210.200000000,8,16.200000000,H
226.400000000,3,7.200000000,C
233.600000000,8,16.800000000,H
250.400000000,3,4.600000000,C
255.000000000,1,11.000000000,A
266.000000000,7,14.600000000,G
280.600000000,2,15.000000000,B
295.600000000,5,9.800000000,E
305.400000000,1,18.800000000,A
