TIME,VALUE,DURATION,LABEL
0.000000000,1,7.000000000,A
7.000000000,2,7.200000000,B
14.200000000,3,6.400000000,C
20.600000000,2,9.200000000,B
29.800000000,3,6.800000000,C
36.600000000,2,9.200000000,B
45.800000000,3,6.800000000,C
52.600000000,2,9.200000000,B
61.800000000,3,6.800000000,C
68.600000000,2,9.200000000,B
77.800000000,3,6.000000000,C
83.800000000,4,9.200000000,D
93.000000000,5,6.200000000,E
99.200000000,4,9.800000000,D
109.000000000,5,6.000000000,E
115.000000000,4,10.000000000,D
125.000000000,5,6.200000000,E
131.200000000,4,9.800000000,D
141.000000000,5,6.200000000,E
147.200000000,4,10.000000000,D
157.200000000,5,5.800000000,E
163.000000000,4,10.200000000,D
173.200000000,5,6.000000000,E
179.200000000,4,10.000000000,D
189.200000000,5,5.800000000,E
195.000000000,4,10.200000000,D
205.200000000,5,5.800000000,E
211.000000000,4,10.200000000,D
221.200000000,5,8.800000000,E
230.000000000,1,8.200000000,A
