TIME,VALUE,DURATION,LABEL
0.000000000,1,19.200000000,A
19.200000000,2,18.000000000,B
37.200000000,3,30.200000000,C
67.400000000,4,24.800000000,D
92.200000000,5,5.800000000,E
98.000000000,4,11.200000000,D
109.200000000,5,5.800000000,E
115.000000000,4,6.000000000,D
121.000000000,6,12.200000000,F
133.200000000,7,5.200000000,G
138.400000000,8,5.000000000,H
143.400000000,6,6.800000000,F
150.200000000,7,6.200000000,G
156.400000000,6,10.800000000,F
167.200000000,7,5.200000000,G
172.400000000,8,5.000000000,H
177.400000000,5,13.200000000,E
