TIME,VALUE,DURATION,LABEL
0.000000000,1,7.400000000,A
7.400000000,2,9.200000000,B
16.600000000,1,10.800000000,A
27.400000000,3,5.800000000,C
33.200000000,4,10.400000000,D
43.600000000,3,6.400000000,C
50.000000000,4,7.400000000,D
57.400000000,2,5.600000000,B
63.000000000,5,10.600000000,E
73.600000000,2,5.800000000,B
79.400000000,5,12.400000000,E
91.800000000,3,7.200000000,C
99.000000000,4,11.800000000,D
110.800000000,3,4.400000000,C
115.200000000,4,8.200000000,D
123.400000000,6,5.600000000,F
129.000000000,5,10.600000000,E
139.600000000,2,6.200000000,B
145.800000000,5,10.400000000,E
156.200000000,6,6.400000000,F
162.600000000,5,10.000000000,E
172.600000000,6,6.600000000,F
179.200000000,5,10.000000000,E
189.200000000,6,6.000000000,F
195.200000000,5,10.800000000,E
206.000000000,2,9.400000000,B
215.400000000,6,7.800000000,F
223.200000000,1,9.600000000,A
