TIME,VALUE,DURATION,LABEL
0.000000000,1,37.200000000,A
37.200000000,2,28.800000000,B
66.000000000,3,8.200000000,C
74.200000000,2,6.600000000,B
80.800000000,3,9.000000000,C
89.800000000,2,6.800000000,B
96.600000000,3,8.400000000,C
105.000000000,1,6.400000000,A
111.400000000,3,7.800000000,C
119.200000000,1,10.000000000,A
129.200000000,4,9.600000000,D
138.800000000,5,6.000000000,E
144.800000000,4,6.400000000,D
151.200000000,5,9.600000000,E
160.800000000,4,9.600000000,D
170.400000000,5,6.000000000,E
176.400000000,4,9.800000000,D
186.200000000,5,5.400000000,E
191.600000000,3,17.000000000,C
208.600000000,6,18.000000000,F
226.600000000,7,35.000000000,G
261.600000000,8,7.800000000,H
269.400000000,1,11.200000000,A
