TIME,VALUE,DURATION,LABEL
0.000000000,1,24.400000000,A
24.400000000,2,18.200000000,B
42.600000000,3,6.400000000,C
49.000000000,2,18.200000000,B
67.200000000,3,6.400000000,C
73.600000000,2,18.400000000,B
92.000000000,1,6.400000000,A
98.400000000,4,18.000000000,D
116.400000000,3,6.600000000,C
123.000000000,4,18.000000000,D
141.000000000,3,52.200000000,C
193.200000000,5,6.000000000,E
199.200000000,6,8.400000000,F
207.600000000,5,5.200000000,E
212.800000000,3,5.200000000,C
218.000000000,5,5.800000000,E
223.800000000,6,8.400000000,F
232.200000000,5,5.800000000,E
238.000000000,3,4.400000000,C
242.400000000,5,6.000000000,E
248.400000000,6,7.000000000,F
255.400000000,7,31.200000000,G
286.600000000,3,11.600000000,C
298.200000000,1,35.800000000,A
