TIME,VALUE,DURATION,LABEL
0.000000000,1,12.600000000,A
12.600000000,2,22.800000000,B
35.400000000,3,8.800000000,C
44.200000000,4,5.800000000,D
50.000000000,5,6.200000000,E
56.200000000,4,5.200000000,D
61.400000000,5,6.200000000,E
67.600000000,4,5.200000000,D
72.800000000,2,4.400000000,B
77.200000000,6,6.400000000,F
83.600000000,5,5.400000000,E
89.000000000,6,6.200000000,F
95.200000000,5,4.400000000,E
99.600000000,7,29.400000000,G
129.000000000,1,6.200000000,A
135.200000000,3,10.600000000,C
145.800000000,1,10.000000000,A
155.800000000,4,5.200000000,D
161.000000000,5,6.200000000,E
167.200000000,4,5.200000000,D
172.400000000,5,6.400000000,E
178.800000000,4,5.000000000,D
183.800000000,5,4.600000000,E
188.400000000,7,4.600000000,G
193.000000000,2,15.200000000,B
208.200000000,1,16.800000000,A
