TIME,VALUE,DURATION,LABEL
0.000000000,1,32.200000000,A
32.200000000,2,16.000000000,B
48.200000000,3,9.200000000,C
57.400000000,4,7.000000000,D
64.400000000,5,7.800000000,E
72.200000000,6,6.800000000,F
79.000000000,5,8.200000000,E
87.200000000,6,5.800000000,F
93.000000000,1,29.200000000,A
122.200000000,7,46.000000000,G
168.200000000,2,12.200000000,B
180.400000000,1,17.600000000,A
198.000000000,5,9.000000000,E
207.000000000,6,6.800000000,F
213.800000000,5,8.000000000,E
221.800000000,6,5.200000000,F
227.000000000,8,18.000000000,H
