TIME,VALUE,DURATION,LABEL
0.000000000,1,14.000000000,A
14.000000000,2,27.400000000,B
41.400000000,3,4.800000000,C
46.200000000,4,9.200000000,D
55.400000000,5,4.400000000,E
59.800000000,3,17.000000000,C
76.800000000,5,4.400000000,E
81.200000000,6,10.400000000,F
91.600000000,7,9.600000000,G
101.200000000,8,10.600000000,H
111.800000000,7,9.200000000,G
121.000000000,8,6.800000000,H
127.800000000,4,10.400000000,D
138.200000000,6,13.000000000,F
151.200000000,7,9.800000000,G
161.000000000,8,9.400000000,H
170.400000000,4,12.000000000,D
182.400000000,8,5.800000000,H
188.200000000,4,13.800000000,D
202.000000000,6,11.000000000,F
213.000000000,7,18.800000000,G
231.800000000,1,17.200000000,A
