TIME,VALUE,DURATION,LABEL
0.000000000,1,26.400000000,A
26.400000000,2,6.800000000,B
33.200000000,3,12.000000000,C
45.200000000,2,6.000000000,B
51.200000000,3,14.600000000,C
65.800000000,4,10.600000000,D
76.400000000,5,4.600000000,E
81.000000000,4,10.800000000,D
91.800000000,6,7.000000000,F
98.800000000,4,10.000000000,D
108.800000000,6,6.800000000,F
115.600000000,1,11.000000000,A
126.600000000,2,6.800000000,B
133.400000000,3,12.000000000,C
145.400000000,2,6.000000000,B
151.400000000,3,12.400000000,C
163.800000000,4,8.600000000,D
172.400000000,6,9.600000000,F
182.000000000,4,9.000000000,D
191.000000000,6,8.400000000,F
199.400000000,4,9.600000000,D
209.000000000,6,8.600000000,F
217.600000000,4,9.600000000,D
227.200000000,6,9.200000000,F
236.400000000,7,14.000000000,G
250.400000000,1,21.200000000,A
