TIME,VALUE,DURATION,LABEL
0.000000000,1,36.400000000,A
36.400000000,2,5.200000000,B
41.600000000,3,24.200000000,C
65.800000000,4,31.600000000,D
97.400000000,5,8.400000000,E
105.800000000,2,7.600000000,B
113.400000000,5,7.800000000,E
121.200000000,2,7.400000000,B
128.600000000,5,8.000000000,E
136.600000000,2,7.400000000,B
144.000000000,5,7.600000000,E
151.600000000,2,7.600000000,B
159.200000000,5,7.400000000,E
166.600000000,2,7.800000000,B
174.400000000,5,7.200000000,E
181.600000000,2,23.200000000,B
204.800000000,3,30.200000000,C
235.000000000,6,30.400000000,F
265.400000000,7,19.600000000,G
285.000000000,8,16.000000000,H
