TIME,VALUE,DURATION,LABEL
0.000000000,1,5.000000000,A
5.000000000,2,26.200000000,B
31.200000000,3,5.000000000,C
36.200000000,4,11.400000000,D
47.600000000,5,15.600000000,E
63.200000000,6,21.000000000,F
84.200000000,7,25.600000000,G
109.800000000,8,11.200000000,H
121.000000000,1,15.200000000,A
136.200000000,8,11.400000000,H
147.600000000,1,15.800000000,A
163.400000000,7,10.600000000,G
174.000000000,1,15.400000000,A
189.400000000,5,10.400000000,E
199.800000000,4,11.000000000,D
210.800000000,3,10.200000000,C
221.000000000,1,4.400000000,A
