TIME,VALUE,DURATION,LABEL
0.000000000,1,38.200000000,A
38.200000000,2,10.200000000,B
48.400000000,3,7.600000000,C
56.000000000,2,8.200000000,B
64.200000000,4,7.200000000,D
71.400000000,5,8.800000000,E
80.200000000,4,7.600000000,D
87.800000000,5,8.600000000,E
96.400000000,4,6.000000000,D
102.400000000,5,10.400000000,E
112.800000000,4,5.800000000,D
118.600000000,5,13.200000000,E
131.800000000,6,8.200000000,F
140.000000000,2,10.000000000,B
150.000000000,3,7.600000000,C
157.600000000,2,9.000000000,B
166.600000000,3,7.400000000,C
174.000000000,2,11.200000000,B
185.200000000,3,5.400000000,C
190.600000000,2,8.200000000,B
198.800000000,6,12.800000000,F
