TIME,VALUE,DURATION,LABEL
0.000000000,1,43.000000000,A
43.000000000,2,28.000000000,B
71.000000000,3,6.600000000,C
77.600000000,4,10.000000000,D
87.600000000,3,4.400000000,C
92.000000000,4,8.600000000,D
100.600000000,5,14.800000000,E
115.400000000,6,6.600000000,F
122.000000000,4,6.800000000,D
128.800000000,6,8.000000000,F
136.800000000,4,6.400000000,D
143.200000000,7,58.000000000,G
201.200000000,5,28.400000000,E
229.600000000,6,6.400000000,F
236.000000000,4,8.200000000,D
244.200000000,6,6.600000000,F
250.800000000,4,7.600000000,D
258.400000000,6,6.800000000,F
265.200000000,4,7.600000000,D
272.800000000,5,7.200000000,E
280.000000000,8,29.800000000,H
309.800000000,5,39.400000000,E
