TIME,VALUE,DURATION,LABEL
0.000000000,1,21.600000000,A
21.600000000,2,6.000000000,B
27.600000000,3,7.400000000,C
35.000000000,2,7.200000000,B
42.200000000,3,8.800000000,C
51.000000000,4,19.600000000,D
70.600000000,5,24.000000000,E
94.600000000,2,6.800000000,B
101.400000000,3,6.800000000,C
108.200000000,2,8.200000000,B
116.400000000,3,7.400000000,C
123.800000000,1,6.800000000,A
130.600000000,6,26.000000000,F
156.600000000,7,44.200000000,G
200.800000000,6,10.200000000,F
211.000000000,2,6.600000000,B
217.600000000,3,7.600000000,C
225.200000000,2,7.200000000,B
232.400000000,3,7.400000000,C
239.800000000,2,7.400000000,B
247.200000000,3,8.400000000,C
255.600000000,7,9.000000000,G
