TIME,VALUE,DURATION,LABEL
0.000000000,1,28.800000000,A
28.800000000,2,18.200000000,B
47.000000000,1,8.000000000,A
55.000000000,2,6.400000000,B
61.400000000,1,8.000000000,A
69.400000000,2,6.200000000,B
75.600000000,1,10.600000000,A
86.200000000,3,9.800000000,C
96.000000000,4,5.600000000,D
101.600000000,3,6.800000000,C
108.400000000,1,6.200000000,A
114.600000000,5,27.600000000,E
142.200000000,6,9.200000000,F
151.400000000,4,5.600000000,D
157.000000000,6,8.800000000,F
165.800000000,4,6.200000000,D
172.000000000,1,13.000000000,A
185.000000000,3,29.400000000,C
214.400000000,5,56.400000000,E
270.800000000,6,9.600000000,F
280.400000000,4,5.200000000,D
285.600000000,6,9.000000000,F
294.600000000,4,7.800000000,D
302.400000000,3,13.600000000,C
316.000000000,1,32.200000000,A
