TIME,VALUE,DURATION,LABEL
0.000000000,1,15.600000000,A
15.600000000,2,27.800000000,B
43.400000000,1,13.000000000,A
56.400000000,3,17.600000000,C
74.000000000,4,11.600000000,D
85.600000000,1,13.400000000,A
99.000000000,4,15.000000000,D
114.000000000,5,6.000000000,E
120.000000000,4,14.600000000,D
134.600000000,6,36.600000000,F
171.200000000,7,41.600000000,G
212.800000000,3,14.200000000,C
227.000000000,1,20.200000000,A
247.200000000,8,30.600000000,H
277.800000000,7,13.000000000,G
290.800000000,1,12.400000000,A
