TIME,VALUE,DURATION,LABEL
0.000000000,1,28.000000000,A
28.000000000,2,12.200000000,B
40.200000000,3,8.400000000,C
48.600000000,4,9.000000000,D
57.600000000,5,7.400000000,E
65.000000000,4,8.200000000,D
73.200000000,2,13.600000000,B
86.800000000,3,7.000000000,C
93.800000000,2,8.400000000,B
102.200000000,3,8.400000000,C
110.600000000,4,9.000000000,D
119.600000000,5,7.600000000,E
127.200000000,4,8.000000000,D
135.200000000,1,34.800000000,A
170.000000000,6,4.200000000,F
174.200000000,4,7.000000000,D
181.200000000,5,7.800000000,E
189.000000000,4,7.200000000,D
196.200000000,5,8.200000000,E
204.400000000,4,7.800000000,D
212.200000000,5,8.000000000,E
220.200000000,2,23.600000000,B
