TIME,VALUE,DURATION,LABEL
0.0,1,5.8,1
5.8,2,25.6,2
31.4,3,7.8,3
39.2,4,13.2,4
52.4,2,18.4,2
70.8,3,8.0,3
78.8,4,26.2,4
105.0,5,13.8,5
118.8,6,16.8,6
135.6,1,15.4,1
151.0,4,28.0,4
179.0,2,15.2,2
194.2,1,19.2,1
