TIME,VALUE,DURATION,LABEL
0.000000000,1,7.400000000,A
7.400000000,2,8.000000000,B
15.400000000,1,5.200000000,A
20.600000000,2,8.200000000,B
28.800000000,1,6.600000000,A
35.400000000,2,9.800000000,B
45.200000000,3,7.800000000,C
53.000000000,4,19.200000000,D
72.200000000,3,11.200000000,C
83.400000000,4,7.000000000,D
90.400000000,5,6.400000000,E
96.800000000,4,8.600000000,D
105.400000000,5,6.800000000,E
112.200000000,4,6.800000000,D
119.000000000,5,6.400000000,E
125.400000000,4,8.600000000,D
134.000000000,5,7.400000000,E
141.400000000,1,10.400000000,A
151.800000000,2,7.800000000,B
159.600000000,1,6.400000000,A
166.000000000,2,6.400000000,B
172.400000000,6,5.200000000,F
177.600000000,7,6.200000000,G
183.800000000,4,7.400000000,D
191.200000000,7,7.600000000,G
198.800000000,6,7.400000000,F
206.200000000,7,8.200000000,G
214.400000000,3,10.000000000,C
224.400000000,4,10.200000000,D
234.600000000,5,7.600000000,E
242.200000000,3,7.800000000,C
250.000000000,5,5.600000000,E
255.600000000,3,13.000000000,C
