TIME,VALUE,DURATION,LABEL
0.0,1,28.8,1
28.8,2,4.4,2
33.2,3,7.8,3
41.0,2,7.6,2
48.6,3,7.8,3
56.4,2,8.2,2
64.6,3,7.8,3
72.4,2,8.0,2
80.4,3,7.8,3
88.2,2,8.0,2
96.2,3,7.4,3
103.6,1,8.6,1
112.2,3,11.0,3
123.2,4,6.2,4
129.4,3,9.8,3
139.2,4,6.2,4
145.4,3,11.8,3
157.2,5,17.8,5
175.0,6,15.4,6
190.4,7,13.0,7
203.4,6,19.8,6
223.2,1,7.2,1
230.4,5,5.2,5
235.6,8,9.0,8
