TIME,VALUE,DURATION,LABEL
0.0,1,36.4,1
36.4,2,36.2,2
72.6,3,29.0,3
101.6,4,6.8,4
108.4,5,23.8,5
132.2,1,20.2,1
152.4,3,29.4,3
181.8,1,14.8,1
196.6,6,31.8,6
228.4,1,4.0,1
