TIMESTAMP
0.52
13.63
23.74
27.99
35.71
48.75
65.47
74.58
86.48
106.35
112.83
158.14
162.71
167.04
171.76
183.67
195.54
210.87
271.64
276.45
288.84
293.52
301.21
308.84
316.85
323.00


