TIMESTAMP
0.51
7.63
13.76
17.88
23.52
28.06
34.10
39.47
53.01
65.65
73.06
83.81
90.31
103.51
119.81
133.92
139.10
151.01
155.77
167.98
172.87
180.27
185.71
190.35
