TIMESTAMP
2.39
9.16
15.95
21.16
26.74
36.41
78.07
106.01
111.20
121.23
149.11
159.93
166.13
171.39
205.88
220.61
234.68
248.00
254.22
261.41
268.49
275.52
317.89
323.00
