TIMESTAMP
7.49
34.97
52.70
65.20
70.52
75.92
83.29
94.11
104.04
111.49
119.63
127.04
133.60
140.18
147.37
155.14
162.91
169.67
174.89
187.62
194.75
209.20
216.91
219.93


