TIME,VALUE,DURATION,LABEL
0.0,1,13.6,1
13.6,2,7.0,2
20.6,3,8.8,3
29.4,2,7.0,2
36.4,3,9.0,3
45.4,2,7.2,2
52.6,3,8.8,3
61.4,2,7.2,2
68.6,3,8.8,3
77.4,2,6.2,2
83.6,4,9.6,4
93.2,5,5.8,5
99.0,4,10.2,4
109.2,5,5.6,5
114.8,4,10.4,4
125.2,5,5.8,5
131.0,4,10.2,4
141.2,5,5.8,5
147.0,4,6.4,4
153.4,6,7.4,6
160.8,4,8.6,4
169.4,6,7.2,6
176.6,4,8.8,4
185.4,6,7.4,6
192.8,4,8.6,4
201.4,6,7.4,6
208.8,4,8.6,4
217.4,6,20.8,6
