TIME,VALUE,DURATION,LABEL
0.0,1,15.8,1
15.8,2,21.6,2
37.4,3,5.0,3
42.4,1,4.2,1
46.6,2,5.8,2
52.4,3,7.4,3
59.8,4,14.8,4
74.6,2,8.4,2
83.0,3,7.0,3
90.0,4,14.4,4
104.4,5,18.2,5
122.6,6,15.8,6
138.4,3,12.4,3
150.8,4,29.8,4
180.6,5,15.8,5
196.4,1,10.0,1
