TIME,VALUE,DURATION,LABEL
0.0,1,11.6,1
11.6,2,4.4,2
16.0,1,11.4,1
27.4,2,5.6,2
33.0,3,8.8,3
41.8,4,6.4,4
48.2,3,10.6,3
58.8,2,6.4,2
65.2,3,7.8,3
73.0,4,6.8,4
79.8,3,9.2,3
89.0,4,6.6,4
95.6,1,15.8,1
111.4,5,9.8,5
121.2,2,6.6,2
127.8,5,9.4,5
137.2,2,7.4,2
144.6,5,8.4,5
153.0,4,4.2,4
157.2,6,17.4,6
174.6,7,20.0,7
194.6,6,5.0,6
199.6,7,23.2,7
222.8,6,21.8,6
