CLIP_NAME,DURATION,TIMESTAMP
16.R,30.343,15.406
16.R,30.343,45.75
16.R,30.343,76.094
16.R,30.343,106.437
12.R,22.757,136.781
16.R,30.343,159.539
x.R,53.101,189.883
16.R,30.343,242.984
16.R,30.343,273.328
24.R,45.515,303.672
x.R,3.132,349.187
