TIME,VALUE,DURATION,LABEL
0.0,1,8.8,1
8.8,2,32.0,2
40.8,3,15.2,3
56.0,1,13.6,1
69.6,4,4.6,4
74.2,3,15.2,3
89.4,2,40.4,2
129.8,5,66.8,5
196.6,6,23.2,6
219.8,7,18.2,7
