TIME,VALUE,DURATION,LABEL
0.0,1,29.0,1
29.0,2,13.6,2
42.6,3,43.6,3
86.2,4,61.0,4
147.2,5,16.8,5
164.0,4,58.6,4
222.6,6,44.6,6
267.2,7,10.8,7
278.0,1,15.8,1
293.8,4,4.6,4
