CLIP_NAME,DURATION,TIMESTAMP
8.R,15.483,0.956
8.R,15.483,16.44
8.R,15.483,31.924
8.R,15.483,47.407
8.R,15.483,62.891
8.R,15.483,78.375
8.R,15.483,93.859
8.R,15.483,109.343
8.R,15.483,124.827
8.R,15.483,140.311
8.R,15.483,155.794
8.R,15.483,171.278
8.R,15.483,186.762
8.R,15.483,202.246
8.R,15.483,217.73
8.R,15.483,233.214
8.R,15.483,248.698
8.R,15.483,264.182
8.R,15.483,279.665
8.R,15.483,295.149
4.R,7.741,310.633
8.R,15.483,318.375
x.R,6.22,333.859
