TIME,VALUE,DURATION,LABEL
0.0,1,1.4628571428571429,Segment 1
1.4628571428571429,2,5.804988662131519,Segment 2
7.267845804988662,3,50.02739229024943,Segment 3
57.2952380952381,4,155.52725623582765,Segment 4
212.82249433106577,5,2.728344671201814,Segment 5
215.55083900226757,6,2.136235827664399,Segment 6
